Transaction_ID,Date,Customer_ID,Region,Product,Quantity,Unit_Price,Unit_Cost
TRX-002632,2023-11-13,CUST-0115,Latin America,Basic Support,5,307.76,70.0
TRX-002633,2023-11-03,CUST-0116,North America,Basic Support,6,287.41,70.0
TRX-002634,2023-11-29,CUST-0118,Europe,Basic Support,5,303.78,70.0
TRX-002635,2023-11-11,CUST-0120,North America,Basic Support,4,309.8,70.0
TRX-002636,2023-11-15,CUST-0133,Asia-Pacific,Enterprise License,6,1142.63,350.0
TRX-002637,2023-11-17,CUST-0143,Latin America,Basic Support,5,309.96,70.0
TRX-002638,2023-11-22,CUST-0148,Asia-Pacific,Basic Support,2,297.99,70.0
TRX-002639,2023-11-27,CUST-0153,Asia-Pacific,Premium Maintenance,7,639.58,220.0
TRX-002640,2023-11-30,CUST-0153,Asia-Pacific,Enterprise License,7,1185.02,350.0
TRX-002641,2023-11-08,CUST-0156,Asia-Pacific,Enterprise License,7,1090.17,350.0
TRX-002642,2023-11-10,CUST-0162,Europe,Enterprise License,3,1249.44,350.0
TRX-002643,2023-11-22,CUST-0162,Europe,Basic Support,3,307.56,70.0
TRX-002644,2023-11-19,CUST-0164,Asia-Pacific,Enterprise License,1,1133.26,350.0
TRX-002645,2023-11-03,CUST-0168,Latin America,Enterprise License,4,1205.33,350.0
TRX-002646,2023-11-27,CUST-0173,Asia-Pacific,Premium Maintenance,7,646.44,220.0
TRX-002647,2023-11-09,CUST-0175,Latin America,Enterprise License,7,1277.31,350.0
TRX-002648,2023-11-16,CUST-0180,Asia-Pacific,Basic Support,4,294.46,70.0
TRX-002649,2023-11-12,CUST-0181,Europe,Basic Support,1,279.51,70.0
TRX-002650,2023-11-04,CUST-0181,Europe,Premium Maintenance,2,614.42,220.0
TRX-002651,2023-11-08,CUST-0184,Europe,Enterprise License,6,1149.03,350.0
TRX-002652,2023-11-12,CUST-0184,Europe,Enterprise License,5,1197.88,350.0
TRX-002653,2023-11-01,CUST-0186,Europe,Premium Maintenance,6,701.46,220.0
TRX-002654,2023-11-25,CUST-0190,Asia-Pacific,Consulting Service,3,180.78,105.0
TRX-002655,2023-11-24,CUST-0190,Asia-Pacific,Basic Support,7,279.28,70.0
TRX-002656,2023-11-19,CUST-0197,North America,Enterprise License,3,1228.72,350.0
TRX-002657,2023-11-12,CUST-0200,North America,Basic Support,2,312.79,70.0
TRX-002658,2023-11-19,CUST-0208,North America,Basic Support,6,301.95,70.0
TRX-002659,2023-11-29,CUST-0210,Latin America,Basic Support,7,286.98,70.0
TRX-002660,2023-11-04,CUST-0212,Europe,Premium Maintenance,1,678.12,220.0
TRX-002661,2023-11-04,CUST-0212,Europe,Enterprise License,2,1185.09,350.0
TRX-002662,2023-11-18,CUST-0212,Europe,Consulting Service,7,187.86,105.0
TRX-002663,2023-11-11,CUST-0214,North America,Consulting Service,7,170.29,105.0
TRX-002664,2023-11-04,CUST-0215,Europe,Basic Support,3,292.86,70.0
TRX-002665,2023-11-30,CUST-0215,Europe,Consulting Service,2,171.08,105.0
TRX-002666,2023-11-22,CUST-0215,Europe,Consulting Service,7,182.02,105.0
TRX-002667,2023-11-19,CUST-0218,Latin America,Enterprise License,2,1273.02,350.0
TRX-002668,2023-11-09,CUST-0228,Latin America,Enterprise License,6,1292.85,350.0
TRX-002669,2023-11-19,CUST-0228,Latin America,Premium Maintenance,5,677.99,220.0
TRX-002670,2023-11-30,CUST-0232,Asia-Pacific,Consulting Service,5,186.03,105.0
TRX-002671,2023-11-22,CUST-0232,Asia-Pacific,Premium Maintenance,7,672.92,220.0
TRX-002672,2023-11-24,CUST-0232,Asia-Pacific,Enterprise License,3,1155.4,350.0
TRX-002673,2023-11-13,CUST-0238,Asia-Pacific,Basic Support,6,315.0,70.0
TRX-002674,2023-11-18,CUST-0238,Asia-Pacific,Consulting Service,4,166.53,105.0
TRX-002675,2023-11-20,CUST-0240,Asia-Pacific,Consulting Service,7,191.02,105.0
TRX-002676,2023-11-23,CUST-0240,Asia-Pacific,Premium Maintenance,6,627.03,220.0
TRX-002677,2023-11-13,CUST-0241,Asia-Pacific,Consulting Service,2,169.77,105.0
TRX-002678,2023-11-25,CUST-0246,Europe,Basic Support,4,277.67,70.0
TRX-002679,2023-11-28,CUST-0258,Asia-Pacific,Consulting Service,4,189.7,105.0
TRX-002680,2023-11-23,CUST-0259,Europe,Premium Maintenance,5,683.86,220.0
TRX-002681,2023-11-13,CUST-0268,North America,Enterprise License,2,1245.44,350.0
TRX-002682,2023-11-15,CUST-0268,North America,Enterprise License,1,1118.44,350.0
TRX-002683,2023-11-08,CUST-0269,Latin America,Consulting Service,7,165.54,105.0
TRX-002684,2023-11-16,CUST-0282,,Premium Maintenance,6,623.87,220.0
TRX-002685,2023-11-29,CUST-0292,Latin America,Basic Support,1,287.35,70.0
TRX-002686,2023-11-03,CUST-0296,North America,Enterprise License,6,1181.25,350.0
TRX-002687,2023-11-16,CUST-0301,Europe,Basic Support,5,282.6,70.0
TRX-002688,2023-11-13,CUST-0301,Europe,Consulting Service,2,168.35,105.0
TRX-002689,2023-11-19,CUST-0306,Europe,Enterprise License,7,1120.75,350.0
TRX-002690,2023-11-16,CUST-0310,Latin America,Premium Maintenance,6,615.05,220.0
TRX-002691,2023-11-17,CUST-0311,North America,Enterprise License,1,1253.82,350.0
TRX-002692,2023-11-28,CUST-0313,Europe,Premium Maintenance,4,657.21,220.0
TRX-002693,2023-11-15,CUST-0316,Latin America,Enterprise License,2,1294.05,350.0
TRX-002694,2023-11-03,CUST-0320,Asia-Pacific,Enterprise License,6,1276.12,350.0
TRX-002695,2023-11-23,CUST-0322,Asia-Pacific,Premium Maintenance,7,591.18,220.0
TRX-002696,2023-11-10,CUST-0339,Asia-Pacific,Consulting Service,7,163.75,105.0
TRX-002697,2023-11-30,CUST-0340,Asia-Pacific,Basic Support,2,281.76,70.0
TRX-002698,2023-11-14,CUST-0340,Asia-Pacific,Consulting Service,6,172.46,105.0
TRX-002699,2023-11-19,CUST-0343,North America,Basic Support,2,318.83,70.0
TRX-002700,2023-11-16,CUST-0347,Europe,Premium Maintenance,3,607.78,220.0
TRX-002701,2023-11-05,CUST-0359,Asia-Pacific,Enterprise License,6,1148.77,350.0
TRX-002702,2023-11-09,CUST-0359,Asia-Pacific,Premium Maintenance,4,644.15,220.0
TRX-002703,2023-11-21,CUST-0360,Latin America,Basic Support,6,273.76,70.0
TRX-002704,2023-11-28,CUST-0360,Latin America,Basic Support,5,272.88,70.0
TRX-002705,2023-11-19,CUST-0362,North America,Consulting Service,5,174.39,105.0
TRX-002706,2023-11-12,CUST-0362,North America,Basic Support,4,307.98,70.0
TRX-002707,2023-11-29,CUST-0369,North America,Enterprise License,7,1174.79,350.0
TRX-002708,2023-11-29,CUST-0375,North America,Consulting Service,3,191.44,105.0
TRX-002709,2023-11-07,CUST-0376,North America,Enterprise License,5,1239.28,350.0
TRX-002710,2023-11-17,CUST-0387,North America,Consulting Service,2,176.13,105.0
TRX-002711,2023-11-29,CUST-0387,North America,Basic Support,0,274.65,70.0
TRX-002712,2023-11-05,CUST-0390,Asia-Pacific,Basic Support,6,289.73,70.0
TRX-002713,2023-11-30,CUST-0390,Asia-Pacific,Enterprise License,7,1200.23,350.0
TRX-002714,2023-11-16,CUST-0397,Europe,Premium Maintenance,3,599.77,220.0
TRX-002715,2023-11-01,CUST-0405,Europe,Premium Maintenance,5,622.86,220.0
TRX-002716,2023-11-27,CUST-0405,Europe,Premium Maintenance,1,674.72,220.0
TRX-002717,2023-11-03,CUST-0414,Asia-Pacific,Enterprise License,1,1212.76,350.0
TRX-002718,2023-11-09,CUST-0418,Asia-Pacific,Basic Support,3,291.17,70.0
TRX-002719,2023-11-12,CUST-0419,Europe,Basic Support,1,276.25,70.0
TRX-002720,2023-11-05,CUST-0427,Latin America,Basic Support,7,292.89,70.0
TRX-002721,2023-11-19,CUST-0430,Europe,Enterprise License,1,1219.37,350.0
TRX-002722,2023-11-10,CUST-0438,Asia-Pacific,Consulting Service,6,162.56,105.0
TRX-002723,2023-11-23,CUST-0440,Europe,Basic Support,7,279.02,70.0
TRX-002724,2023-11-12,CUST-0447,Asia-Pacific,Enterprise License,6,1235.37,350.0
TRX-002725,2023-11-12,CUST-0454,North America,Basic Support,3,308.65,70.0
TRX-002726,2023-11-30,CUST-0460,North America,Consulting Service,7,188.53,105.0
TRX-002727,2023-11-27,CUST-0460,North America,Consulting Service,1,183.51,105.0
TRX-002728,2023-11-27,CUST-0460,North America,Basic Support,1,297.86,70.0
TRX-002729,2023-11-25,CUST-0465,,Enterprise License,2,1267.97,350.0
TRX-002730,2023-11-23,CUST-0471,Asia-Pacific,Consulting Service,5,188.77,105.0
TRX-002731,2023-11-20,CUST-0472,Latin America,Basic Support,1,316.3,70.0
TRX-002732,2023-11-02,CUST-0475,North America,Basic Support,6,292.08,70.0
TRX-002733,2023-11-17,CUST-0483,Latin America,Enterprise License,4,1087.9,350.0
TRX-002734,2023-11-16,CUST-0484,Latin America,Consulting Service,5,184.87,105.0
TRX-002735,2023-11-02,CUST-0484,Latin America,Enterprise License,6,1262.57,350.0
TRX-002736,2023-11-01,CUST-0485,North America,Premium Maintenance,5,587.64,220.0
TRX-002737,2023-11-15,CUST-0487,Latin America,Basic Support,1,273.8,70.0
TRX-002738,2023-11-10,CUST-0495,Latin America,Premium Maintenance,5,617.35,220.0
TRX-002739,2023-11-08,CUST-0496,Latin America,Premium Maintenance,4,618.76,220.0
TRX-002740,2023-11-02,CUST-0497,Latin America,Consulting Service,7,176.24,105.0
TRX-002741,2023-11-10,CUST-0497,Latin America,Premium Maintenance,2,629.54,220.0
TRX-002742,2023-11-20,CUST-0497,Latin America,Consulting Service,7,188.23,105.0
TRX-002743,2023-11-05,CUST-0502,Asia-Pacific,Basic Support,1,291.06,70.0
TRX-002744,2023-11-15,CUST-0503,North America,Enterprise License,5,1105.03,350.0
TRX-002745,2023-11-13,CUST-0507,Asia-Pacific,Enterprise License,2,1162.64,350.0
TRX-002746,2023-11-17,CUST-0513,Asia-Pacific,Enterprise License,4,1135.34,350.0
TRX-002747,2023-11-11,CUST-0519,Asia-Pacific,Premium Maintenance,5,672.92,220.0
TRX-002748,2023-11-28,CUST-0519,Asia-Pacific,Consulting Service,2,178.84,105.0
TRX-002749,2023-11-10,CUST-0521,Asia-Pacific,Enterprise License,3,1151.65,350.0
TRX-002750,2023-11-02,CUST-0524,North America,Consulting Service,7,183.86,105.0
TRX-002751,2023-11-05,CUST-0524,North America,Premium Maintenance,1,643.2,220.0
TRX-002752,2023-11-25,CUST-0526,Europe,Consulting Service,5,193.93,105.0
TRX-002753,2023-11-02,CUST-0532,Europe,Basic Support,6,308.31,70.0
TRX-002754,2023-11-02,CUST-0532,Europe,Basic Support,4,282.02,70.0
TRX-002755,2023-11-27,CUST-0535,North America,Consulting Service,2,181.75,105.0
TRX-002756,2023-11-06,CUST-0540,Asia-Pacific,Basic Support,3,274.03,70.0
TRX-002757,2023-11-11,CUST-0540,Asia-Pacific,Premium Maintenance,5,690.63,220.0
TRX-002758,2023-11-14,CUST-0546,,Premium Maintenance,5,674.55,220.0
TRX-002759,2023-11-09,CUST-0551,North America,Basic Support,7,314.42,70.0
TRX-002760,2023-11-15,CUST-0553,Europe,Basic Support,4,307.67,70.0
TRX-002761,2023-11-27,CUST-0554,Asia-Pacific,Enterprise License,6,1107.23,350.0
TRX-002762,2023-11-23,CUST-0558,North America,Enterprise License,5,1275.4,350.0
TRX-002763,2023-11-21,CUST-0565,Latin America,Consulting Service,3,186.73,105.0
TRX-002764,2023-11-12,CUST-0568,Asia-Pacific,Consulting Service,6,168.55,105.0
TRX-002765,2023-11-10,CUST-0579,North America,Basic Support,1,279.18,70.0
TRX-002766,2023-11-28,CUST-0585,Asia-Pacific,Premium Maintenance,2,605.61,220.0
TRX-002767,2023-11-11,CUST-0593,Europe,Basic Support,7,294.05,70.0
TRX-002768,2023-11-25,CUST-0607,Europe,Basic Support,1,305.46,70.0
TRX-002769,2023-11-19,CUST-0608,Asia-Pacific,Premium Maintenance,5,617.31,220.0
TRX-002770,2023-11-07,CUST-0608,Asia-Pacific,Enterprise License,2,1198.25,350.0
TRX-002771,2023-11-21,CUST-0608,Asia-Pacific,Premium Maintenance,3,694.96,220.0
TRX-002772,2023-11-27,CUST-0612,North America,Basic Support,5,281.94,70.0
TRX-002773,2023-11-20,CUST-0612,,Enterprise License,4,1245.04,350.0
TRX-002774,2023-11-07,CUST-0613,Latin America,Consulting Service,4,166.7,105.0
TRX-002775,2023-11-27,CUST-0616,North America,Premium Maintenance,6,637.5,220.0
TRX-002776,2023-11-10,CUST-0617,Asia-Pacific,Premium Maintenance,7,682.61,220.0
TRX-002777,2023-11-28,CUST-0618,Asia-Pacific,Consulting Service,3,178.15,105.0
TRX-002778,2023-11-21,CUST-0619,North America,Basic Support,2,289.82,70.0
TRX-002779,2023-11-15,CUST-0621,Latin America,Enterprise License,4,1265.48,350.0
TRX-002780,2023-11-04,CUST-0622,Europe,Enterprise License,6,1158.3,350.0
TRX-002781,2023-11-18,CUST-0630,Europe,Enterprise License,4,1111.07,350.0
TRX-002782,2023-11-09,CUST-0633,North America,Basic Support,3,304.54,70.0
TRX-002783,2023-11-03,CUST-0635,Asia-Pacific,Enterprise License,2,1185.72,350.0
TRX-002784,2023-11-22,CUST-0638,North America,Basic Support,7,303.5,70.0
TRX-002785,2023-11-04,CUST-0653,Europe,Basic Support,5,317.52,70.0
TRX-002786,2023-11-29,CUST-0653,Europe,Premium Maintenance,2,634.11,220.0
TRX-002787,2023-11-05,CUST-0653,Europe,Consulting Service,7,191.87,105.0
TRX-002788,2023-11-16,CUST-0659,North America,Premium Maintenance,6,639.02,220.0
TRX-002789,2023-11-20,CUST-0659,North America,Basic Support,3,281.61,70.0
TRX-002790,2023-11-10,CUST-0660,North America,Enterprise License,7,1279.06,350.0
TRX-002791,2023-11-02,CUST-0660,North America,Enterprise License,1,1194.78,350.0
TRX-002792,2023-11-19,CUST-0660,North America,Enterprise License,7,1214.29,350.0
TRX-002793,2023-11-07,CUST-0661,Europe,Premium Maintenance,4,609.96,220.0
TRX-002794,2023-11-08,CUST-0661,Europe,Basic Support,6,318.57,70.0
TRX-002795,2023-11-01,CUST-0664,North America,Consulting Service,2,167.9,105.0
TRX-002796,2023-11-27,CUST-0667,North America,Basic Support,4,312.12,70.0
TRX-002797,2023-11-13,CUST-0672,Europe,Enterprise License,7,1247.51,350.0
TRX-002798,2023-11-16,CUST-0672,Europe,Consulting Service,3,180.29,105.0
TRX-002799,2023-11-16,CUST-0680,Europe,Basic Support,6,310.54,70.0
TRX-002800,2023-11-06,CUST-0689,Europe,Basic Support,1,311.24,70.0
TRX-002801,2023-11-17,CUST-0693,North America,Consulting Service,3,169.24,105.0
TRX-002802,2023-11-02,CUST-0702,,Basic Support,6,306.27,70.0
TRX-002803,2023-11-27,CUST-0703,Europe,Consulting Service,6,192.29,105.0
TRX-002804,2023-11-19,CUST-0705,Latin America,Enterprise License,5,1220.18,350.0
TRX-002805,2023-11-29,CUST-0707,North America,Premium Maintenance,7,692.06,220.0
TRX-002806,2023-11-19,CUST-0707,North America,Enterprise License,4,1288.65,350.0
TRX-002807,2023-11-20,CUST-0713,Latin America,Premium Maintenance,7,605.88,220.0
TRX-002808,2023-11-15,CUST-0716,Europe,Premium Maintenance,7,586.27,220.0
TRX-002809,2023-11-20,CUST-0725,North America,Premium Maintenance,3,689.05,220.0
TRX-002810,2023-11-08,CUST-0730,Latin America,Enterprise License,0,1264.27,350.0
TRX-002811,2023-11-22,CUST-0734,North America,Premium Maintenance,7,643.96,220.0
TRX-002812,2023-11-25,CUST-0734,North America,Enterprise License,4,1083.93,350.0
TRX-002813,2023-11-13,CUST-0734,North America,Premium Maintenance,3,683.59,220.0
TRX-002814,2023-11-07,CUST-0737,Asia-Pacific,Premium Maintenance,6,641.21,220.0
TRX-002815,2023-11-19,CUST-0741,North America,Consulting Service,7,188.25,105.0
TRX-002816,2023-11-26,CUST-0747,Europe,Consulting Service,3,184.39,105.0
TRX-002817,2023-11-27,CUST-0754,Asia-Pacific,Premium Maintenance,7,611.65,220.0
TRX-002818,2023-11-04,CUST-0759,Europe,Basic Support,6,313.64,70.0
TRX-002819,2023-11-27,CUST-0759,Europe,Consulting Service,1,166.07,105.0
TRX-002820,2023-11-08,CUST-0760,Asia-Pacific,Premium Maintenance,1,618.7,220.0
TRX-002821,2023-11-08,CUST-0760,Asia-Pacific,Consulting Service,2,168.9,105.0
TRX-002822,2023-11-07,CUST-0761,Asia-Pacific,Basic Support,5,271.74,70.0
TRX-002823,2023-11-20,CUST-0765,Asia-Pacific,Consulting Service,6,180.42,105.0
TRX-002824,2023-11-15,CUST-0765,Asia-Pacific,Premium Maintenance,7,640.31,220.0
TRX-002825,2023-11-22,CUST-0768,,Enterprise License,5,1254.98,350.0
TRX-002826,2023-11-27,CUST-0776,Latin America,Enterprise License,7,1174.5,350.0
TRX-002827,2023-11-19,CUST-0780,Europe,Enterprise License,4,1135.62,350.0
TRX-002828,2023-11-02,CUST-0781,Latin America,Basic Support,4,319.63,70.0
TRX-002829,2023-11-12,CUST-0781,Latin America,Consulting Service,5,169.5,105.0
TRX-002830,2023-11-03,CUST-0783,North America,Consulting Service,3,169.86,105.0
TRX-002831,2023-11-11,CUST-0783,North America,Premium Maintenance,1,652.5,220.0
TRX-002832,2023-11-08,CUST-0784,Latin America,Basic Support,5,316.14,70.0
TRX-002833,2023-11-01,CUST-0784,Latin America,Premium Maintenance,4,609.07,220.0
TRX-002834,2023-11-16,CUST-0787,Europe,Consulting Service,7,186.22,105.0
TRX-002835,2023-11-15,CUST-0787,Europe,Basic Support,1,287.68,70.0
TRX-002836,2023-11-16,CUST-0792,Latin America,Consulting Service,7,179.87,105.0
TRX-002837,2023-11-03,CUST-0799,Europe,Basic Support,5,278.24,70.0
TRX-002838,2023-12-27,CUST-0003,North America,Basic Support,7,312.15,70.0
TRX-002839,2023-12-30,CUST-0005,Latin America,Enterprise License,6,1154.24,350.0
TRX-002840,2023-12-06,CUST-0006,Asia-Pacific,Premium Maintenance,5,609.06,220.0
TRX-002841,2023-12-26,CUST-0006,Asia-Pacific,Basic Support,1,315.57,70.0
TRX-002842,2023-12-05,CUST-0007,Latin America,Consulting Service,3,175.16,105.0
TRX-002843,2023-12-29,CUST-0007,Latin America,Consulting Service,5,166.24,105.0
TRX-002844,2023-12-29,CUST-0015,Asia-Pacific,Consulting Service,1,187.85,105.0
TRX-002845,2023-12-12,CUST-0017,North America,Basic Support,4,291.89,70.0
TRX-002846,2023-12-14,CUST-0019,Latin America,Premium Maintenance,7,669.18,220.0
TRX-002847,2023-12-04,CUST-0023,Europe,Enterprise License,3,1150.41,350.0
TRX-002848,2023-12-18,CUST-0024,Asia-Pacific,Basic Support,2,284.56,70.0
TRX-002849,2023-12-15,CUST-0028,,Consulting Service,7,163.69,105.0
TRX-002850,2023-12-15,CUST-0036,Europe,Consulting Service,4,186.85,105.0
TRX-002851,2023-12-19,CUST-0038,North America,Basic Support,7,297.25,70.0
TRX-002852,2023-12-16,CUST-0038,North America,Basic Support,5,288.14,70.0
TRX-002853,2023-12-08,CUST-0046,Asia-Pacific,Premium Maintenance,5,616.53,220.0
TRX-002854,2023-12-05,CUST-0046,Asia-Pacific,Premium Maintenance,7,642.96,220.0
TRX-002855,2023-12-20,CUST-0053,North America,Consulting Service,1,190.33,105.0
TRX-002856,2023-12-20,CUST-0060,North America,Consulting Service,2,192.21,105.0
TRX-002857,2023-12-05,CUST-0064,Asia-Pacific,Basic Support,1,304.33,70.0
TRX-002858,2023-12-29,CUST-0066,North America,Enterprise License,6,1284.91,350.0
TRX-002859,2023-12-03,CUST-0066,North America,Consulting Service,5,185.23,105.0
TRX-002860,2023-12-17,CUST-0069,Latin America,Consulting Service,3,168.7,105.0
TRX-002861,2023-12-29,CUST-0074,Latin America,Premium Maintenance,4,619.33,220.0
TRX-002862,2023-12-06,CUST-0074,Latin America,Consulting Service,5,170.99,105.0
TRX-002863,2023-12-17,CUST-0074,Latin America,Enterprise License,5,1218.8,350.0
TRX-002864,2023-12-12,CUST-0076,Europe,Premium Maintenance,6,603.73,220.0
TRX-002865,2023-12-05,CUST-0076,Europe,Basic Support,6,290.18,70.0
TRX-002866,2023-12-05,CUST-0078,Asia-Pacific,Consulting Service,5,170.78,105.0
TRX-002867,2023-12-09,CUST-0093,North America,Basic Support,2,297.06,70.0
TRX-002868,2023-12-02,CUST-0093,North America,Premium Maintenance,3,651.3,220.0
TRX-002869,2023-12-29,CUST-0093,North America,Basic Support,4,282.01,70.0
TRX-002870,2023-12-14,CUST-0094,North America,Basic Support,4,313.04,70.0
TRX-002871,2023-12-23,CUST-0096,North America,Basic Support,0,322.48,70.0
TRX-002872,2023-12-29,CUST-0105,North America,Premium Maintenance,2,658.78,220.0
TRX-002873,2023-12-25,CUST-0108,North America,Premium Maintenance,2,651.39,220.0
TRX-002874,2023-12-08,CUST-0110,Asia-Pacific,Premium Maintenance,1,603.77,220.0
TRX-002875,2023-12-03,CUST-0110,Asia-Pacific,Basic Support,2,317.65,70.0
TRX-002876,2023-12-17,CUST-0115,Europe,Enterprise License,7,1117.13,350.0
TRX-002877,2023-12-04,CUST-0115,Europe,Enterprise License,7,1085.26,350.0
TRX-002878,2023-12-13,CUST-0118,Latin America,Consulting Service,2,187.92,105.0
TRX-002879,2023-12-10,CUST-0120,North America,Basic Support,4,275.63,70.0
TRX-002880,2023-12-27,CUST-0131,Asia-Pacific,Consulting Service,1,191.78,105.0
TRX-002881,2023-12-08,CUST-0133,Latin America,Consulting Service,4,190.93,105.0
TRX-002882,2023-12-26,CUST-0143,Europe,Consulting Service,1,171.0,105.0
TRX-002883,2023-12-27,CUST-0143,Europe,Enterprise License,5,1214.96,350.0
TRX-002884,2023-12-13,CUST-0148,North America,Basic Support,3,312.68,70.0
TRX-002885,2023-12-18,CUST-0153,North America,Basic Support,7,312.44,70.0
TRX-002886,2023-12-20,CUST-0156,North America,Premium Maintenance,5,674.52,220.0
TRX-002887,2023-12-07,CUST-0162,Asia-Pacific,Enterprise License,3,1189.63,350.0
TRX-002888,2023-12-07,CUST-0165,Latin America,Premium Maintenance,7,602.9,220.0
TRX-002889,2023-12-16,CUST-0167,Asia-Pacific,Premium Maintenance,5,618.18,220.0
TRX-002890,2023-12-06,CUST-0168,North America,Premium Maintenance,2,605.98,220.0
TRX-002891,2023-12-18,CUST-0173,Europe,Enterprise License,1,1217.09,350.0
TRX-002892,2023-12-03,CUST-0173,Europe,Premium Maintenance,4,654.87,220.0
TRX-002893,2023-12-12,CUST-0173,Europe,Basic Support,4,300.94,70.0
TRX-002894,2023-12-11,CUST-0175,North America,Premium Maintenance,3,617.27,220.0
TRX-002895,2023-12-11,CUST-0175,North America,Consulting Service,6,186.73,105.0
TRX-002896,2023-12-14,CUST-0176,Europe,Enterprise License,1,1211.29,350.0
TRX-002897,2023-12-15,CUST-0179,Latin America,Basic Support,6,284.42,70.0
TRX-002898,2023-12-27,CUST-0180,Asia-Pacific,Consulting Service,3,174.6,105.0
TRX-002899,2023-12-17,CUST-0184,North America,Premium Maintenance,6,692.21,220.0
