Transaction_ID,Date,Customer_ID,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Cost,Profit,Month
TRX-002704,2023-11-28,CUST-0360,Latin America,Basic Support,5,272.88,70.0,1364.4,350.0,1014.4000000000001,2023-11
TRX-002748,2023-11-28,CUST-0519,Asia-Pacific,Consulting Service,2,178.84,105.0,357.68,210.0,147.68,2023-11
TRX-002766,2023-11-28,CUST-0585,Asia-Pacific,Premium Maintenance,2,605.61,220.0,1211.22,440.0,771.22,2023-11
TRX-002777,2023-11-28,CUST-0618,Asia-Pacific,Consulting Service,3,178.15,105.0,534.45,315.0,219.45000000000005,2023-11
TRX-002603,2023-11-29,CUST-0015,North America,Enterprise License,6,1189.52,350.0,7137.12,2100.0,5037.12,2023-11
TRX-002634,2023-11-29,CUST-0118,Europe,Basic Support,5,303.78,70.0,1518.8999999999999,350.0,1168.8999999999999,2023-11
TRX-002659,2023-11-29,CUST-0210,Latin America,Basic Support,7,286.98,70.0,2008.8600000000001,490.0,1518.8600000000001,2023-11
TRX-002685,2023-11-29,CUST-0292,Latin America,Basic Support,1,287.35,70.0,287.35,70.0,217.35000000000002,2023-11
TRX-002707,2023-11-29,CUST-0369,North America,Enterprise License,7,1174.79,350.0,8223.529999999999,2450.0,5773.529999999999,2023-11
TRX-002708,2023-11-29,CUST-0375,North America,Consulting Service,3,191.44,105.0,574.3199999999999,315.0,259.31999999999994,2023-11
TRX-002786,2023-11-29,CUST-0653,Europe,Premium Maintenance,2,634.11,220.0,1268.22,440.0,828.22,2023-11
TRX-002805,2023-11-29,CUST-0707,North America,Premium Maintenance,7,692.06,220.0,4844.42,1540.0,3304.42,2023-11
TRX-002640,2023-11-30,CUST-0153,Asia-Pacific,Enterprise License,7,1185.02,350.0,8295.14,2450.0,5845.139999999999,2023-11
TRX-002665,2023-11-30,CUST-0215,Europe,Consulting Service,2,171.08,105.0,342.16,210.0,132.16000000000003,2023-11
TRX-002670,2023-11-30,CUST-0232,Asia-Pacific,Consulting Service,5,186.03,105.0,930.15,525.0,405.15,2023-11
TRX-002697,2023-11-30,CUST-0340,Asia-Pacific,Basic Support,2,281.76,70.0,563.52,140.0,423.52,2023-11
TRX-002713,2023-11-30,CUST-0390,Asia-Pacific,Enterprise License,7,1200.23,350.0,8401.61,2450.0,5951.610000000001,2023-11
TRX-002726,2023-11-30,CUST-0460,North America,Consulting Service,7,188.53,105.0,1319.71,735.0,584.71,2023-11
TRX-003000,2023-12-01,CUST-0526,North America,Premium Maintenance,5,676.06,220.0,3380.2999999999997,1100.0,2280.2999999999997,2023-12
TRX-003065,2023-12-01,CUST-0761,Latin America,Enterprise License,2,1094.77,350.0,2189.54,700.0,1489.54,2023-12
TRX-002868,2023-12-02,CUST-0093,North America,Premium Maintenance,3,651.3,220.0,1953.8999999999999,660.0,1293.8999999999999,2023-12
TRX-002937,2023-12-02,CUST-0320,Europe,Enterprise License,4,1117.78,350.0,4471.12,1400.0,3071.12,2023-12
TRX-002938,2023-12-02,CUST-0322,Latin America,Premium Maintenance,7,604.61,220.0,4232.27,1540.0,2692.2700000000004,2023-12
TRX-002955,2023-12-02,CUST-0390,Europe,Basic Support,5,271.23,70.0,1356.15,350.0,1006.1500000000001,2023-12
TRX-002958,2023-12-02,CUST-0403,Asia-Pacific,Enterprise License,2,1294.36,350.0,2588.72,700.0,1888.7199999999998,2023-12
TRX-002959,2023-12-02,CUST-0405,North America,Consulting Service,1,166.18,105.0,166.18,105.0,61.18000000000001,2023-12
TRX-003063,2023-12-02,CUST-0759,Latin America,Enterprise License,6,1289.04,350.0,7734.24,2100.0,5634.24,2023-12
TRX-003070,2023-12-02,CUST-0768,North America,Premium Maintenance,7,633.11,220.0,4431.77,1540.0,2891.7700000000004,2023-12
TRX-002859,2023-12-03,CUST-0066,North America,Consulting Service,5,185.23,105.0,926.15,525.0,401.15,2023-12
TRX-002875,2023-12-03,CUST-0110,Asia-Pacific,Basic Support,2,317.65,70.0,635.3,140.0,495.29999999999995,2023-12
TRX-002892,2023-12-03,CUST-0173,Europe,Premium Maintenance,4,654.87,220.0,2619.48,880.0,1739.48,2023-12
TRX-002934,2023-12-03,CUST-0313,North America,Basic Support,1,289.25,70.0,289.25,70.0,219.25,2023-12
TRX-003005,2023-12-03,CUST-0553,North America,Consulting Service,6,164.0,105.0,984.0,630.0,354.0,2023-12
TRX-003039,2023-12-03,CUST-0672,Europe,Enterprise License,1,1125.08,350.0,1125.08,350.0,775.0799999999999,2023-12
TRX-002847,2023-12-04,CUST-0023,Europe,Enterprise License,3,1150.41,350.0,3451.2300000000005,1050.0,2401.2300000000005,2023-12
TRX-002877,2023-12-04,CUST-0115,Europe,Enterprise License,7,1085.26,350.0,7596.82,2450.0,5146.82,2023-12
TRX-002906,2023-12-04,CUST-0210,North America,Premium Maintenance,1,610.33,220.0,610.33,220.0,390.33000000000004,2023-12
TRX-002962,2023-12-04,CUST-0414,North America,Enterprise License,5,1119.63,350.0,5598.150000000001,1750.0,3848.1500000000005,2023-12
TRX-003041,2023-12-04,CUST-0680,Asia-Pacific,Premium Maintenance,3,637.2,220.0,1911.6000000000001,660.0,1251.6000000000001,2023-12
TRX-002842,2023-12-05,CUST-0007,Latin America,Consulting Service,3,175.16,105.0,525.48,315.0,210.48000000000002,2023-12
TRX-002854,2023-12-05,CUST-0046,Asia-Pacific,Premium Maintenance,7,642.96,220.0,4500.72,1540.0,2960.7200000000003,2023-12
TRX-002857,2023-12-05,CUST-0064,Asia-Pacific,Basic Support,1,304.33,70.0,304.33,70.0,234.32999999999998,2023-12
TRX-002865,2023-12-05,CUST-0076,Europe,Basic Support,6,290.18,70.0,1741.08,420.0,1321.08,2023-12
TRX-002866,2023-12-05,CUST-0078,Asia-Pacific,Consulting Service,5,170.78,105.0,853.9,525.0,328.9,2023-12
TRX-002956,2023-12-05,CUST-0397,North America,Enterprise License,1,1141.62,350.0,1141.62,350.0,791.6199999999999,2023-12
TRX-002967,2023-12-05,CUST-0427,Asia-Pacific,Consulting Service,1,188.83,105.0,188.83,105.0,83.83000000000001,2023-12
TRX-003035,2023-12-05,CUST-0661,North America,Consulting Service,3,182.47,105.0,547.41,315.0,232.40999999999997,2023-12
TRX-002840,2023-12-06,CUST-0006,Asia-Pacific,Premium Maintenance,5,609.06,220.0,3045.2999999999997,1100.0,1945.2999999999997,2023-12
TRX-002862,2023-12-06,CUST-0074,Latin America,Consulting Service,5,170.99,105.0,854.95,525.0,329.95000000000005,2023-12
TRX-002890,2023-12-06,CUST-0168,North America,Premium Maintenance,2,605.98,220.0,1211.96,440.0,771.96,2023-12
TRX-002979,2023-12-06,CUST-0483,Asia-Pacific,Consulting Service,7,191.83,105.0,1342.8100000000002,735.0,607.8100000000002,2023-12
TRX-002982,2023-12-06,CUST-0495,Europe,Consulting Service,1,184.57,105.0,184.57,105.0,79.57,2023-12
TRX-003029,2023-12-06,CUST-0633,Latin America,Enterprise License,4,1289.35,350.0,5157.4,1400.0,3757.3999999999996,2023-12
TRX-003043,2023-12-06,CUST-0688,Unknown,Basic Support,7,284.26,70.0,1989.82,490.0,1499.82,2023-12
TRX-003049,2023-12-06,CUST-0707,Unknown,Enterprise License,5,1107.53,350.0,5537.65,1750.0,3787.6499999999996,2023-12
TRX-003081,2023-12-06,CUST-0792,Europe,Basic Support,1,317.06,70.0,317.06,70.0,247.06,2023-12
TRX-002887,2023-12-07,CUST-0162,Asia-Pacific,Enterprise License,3,1189.63,350.0,3568.8900000000003,1050.0,2518.8900000000003,2023-12
TRX-002888,2023-12-07,CUST-0165,Latin America,Premium Maintenance,7,602.9,220.0,4220.3,1540.0,2680.3,2023-12
TRX-002990,2023-12-07,CUST-0505,North America,Basic Support,7,318.81,70.0,2231.67,490.0,1741.67,2023-12
TRX-003021,2023-12-07,CUST-0617,Europe,Premium Maintenance,2,611.36,220.0,1222.72,440.0,782.72,2023-12
TRX-003034,2023-12-07,CUST-0660,Europe,Premium Maintenance,7,599.81,220.0,4198.67,1540.0,2658.67,2023-12
TRX-003078,2023-12-07,CUST-0783,North America,Enterprise License,2,1171.33,350.0,2342.66,700.0,1642.6599999999999,2023-12
TRX-003080,2023-12-07,CUST-0787,Asia-Pacific,Consulting Service,4,191.81,105.0,767.24,420.0,347.24,2023-12
TRX-002853,2023-12-08,CUST-0046,Asia-Pacific,Premium Maintenance,5,616.53,220.0,3082.6499999999996,1100.0,1982.6499999999996,2023-12
TRX-002874,2023-12-08,CUST-0110,Asia-Pacific,Premium Maintenance,1,603.77,220.0,603.77,220.0,383.77,2023-12
TRX-002881,2023-12-08,CUST-0133,Latin America,Consulting Service,4,190.93,105.0,763.72,420.0,343.72,2023-12
TRX-002926,2023-12-08,CUST-0292,Europe,Consulting Service,2,162.83,105.0,325.66,210.0,115.66000000000003,2023-12
TRX-002980,2023-12-08,CUST-0484,Asia-Pacific,Premium Maintenance,6,601.25,220.0,3607.5,1320.0,2287.5,2023-12
TRX-002989,2023-12-08,CUST-0505,North America,Consulting Service,5,193.53,105.0,967.65,525.0,442.65,2023-12
TRX-003024,2023-12-08,CUST-0621,North America,Consulting Service,7,185.88,105.0,1301.1599999999999,735.0,566.1599999999999,2023-12
TRX-003040,2023-12-08,CUST-0676,Asia-Pacific,Premium Maintenance,6,661.15,220.0,3966.8999999999996,1320.0,2646.8999999999996,2023-12
TRX-003058,2023-12-08,CUST-0741,Unknown,Basic Support,2,318.74,70.0,637.48,140.0,497.48,2023-12
TRX-002867,2023-12-09,CUST-0093,North America,Basic Support,2,297.06,70.0,594.12,140.0,454.12,2023-12
TRX-002953,2023-12-09,CUST-0387,North America,Consulting Service,7,183.33,105.0,1283.3100000000002,735.0,548.3100000000002,2023-12
TRX-002963,2023-12-09,CUST-0414,North America,Enterprise License,6,1119.95,350.0,6719.700000000001,2100.0,4619.700000000001,2023-12
TRX-002977,2023-12-09,CUST-0472,Asia-Pacific,Enterprise License,2,1224.54,350.0,2449.08,700.0,1749.08,2023-12
TRX-003009,2023-12-09,CUST-0565,Latin America,Basic Support,1,281.5,70.0,281.5,70.0,211.5,2023-12
TRX-003026,2023-12-09,CUST-0622,Latin America,Consulting Service,4,169.9,105.0,679.6,420.0,259.6,2023-12
TRX-003037,2023-12-09,CUST-0667,Latin America,Basic Support,1,296.02,70.0,296.02,70.0,226.01999999999998,2023-12
TRX-003050,2023-12-09,CUST-0713,Europe,Premium Maintenance,6,616.8,220.0,3700.7999999999997,1320.0,2380.7999999999997,2023-12
TRX-003060,2023-12-09,CUST-0754,North America,Enterprise License,5,1100.86,350.0,5504.299999999999,1750.0,3754.2999999999993,2023-12
TRX-002879,2023-12-10,CUST-0120,North America,Basic Support,4,275.63,70.0,1102.52,280.0,822.52,2023-12
TRX-002976,2023-12-10,CUST-0471,North America,Basic Support,6,305.26,70.0,1831.56,420.0,1411.56,2023-12
TRX-003003,2023-12-10,CUST-0546,Europe,Consulting Service,4,177.76,105.0,711.04,420.0,291.03999999999996,2023-12
TRX-003061,2023-12-10,CUST-0759,Latin America,Premium Maintenance,2,623.1,220.0,1246.2,440.0,806.2,2023-12
TRX-003062,2023-12-10,CUST-0759,Latin America,Consulting Service,6,167.02,105.0,1002.1200000000001,630.0,372.1200000000001,2023-12
TRX-003066,2023-12-10,CUST-0761,Latin America,Premium Maintenance,5,629.04,220.0,3145.2,1100.0,2045.1999999999998,2023-12
TRX-002894,2023-12-11,CUST-0175,North America,Premium Maintenance,3,617.27,220.0,1851.81,660.0,1191.81,2023-12
TRX-002895,2023-12-11,CUST-0175,North America,Consulting Service,6,186.73,105.0,1120.3799999999999,630.0,490.3799999999999,2023-12
TRX-002907,2023-12-11,CUST-0212,Latin America,Basic Support,5,291.3,70.0,1456.5,350.0,1106.5,2023-12
TRX-002940,2023-12-11,CUST-0343,Europe,Premium Maintenance,6,624.91,220.0,3749.46,1320.0,2429.46,2023-12
TRX-002965,2023-12-11,CUST-0419,Latin America,Enterprise License,6,1160.98,350.0,6965.88,2100.0,4865.88,2023-12
TRX-002968,2023-12-11,CUST-0438,Asia-Pacific,Consulting Service,3,175.37,105.0,526.11,315.0,211.11,2023-12
TRX-002984,2023-12-11,CUST-0496,North America,Basic Support,1,280.71,70.0,280.71,70.0,210.70999999999998,2023-12
TRX-002999,2023-12-11,CUST-0524,Europe,Premium Maintenance,5,673.96,220.0,3369.8,1100.0,2269.8,2023-12
TRX-003030,2023-12-11,CUST-0638,Latin America,Premium Maintenance,5,664.61,220.0,3323.05,1100.0,2223.05,2023-12
TRX-003031,2023-12-11,CUST-0649,Latin America,Basic Support,3,286.28,70.0,858.8399999999999,210.0,648.8399999999999,2023-12
TRX-003051,2023-12-11,CUST-0716,Latin America,Consulting Service,4,186.32,105.0,745.28,420.0,325.28,2023-12
TRX-002845,2023-12-12,CUST-0017,North America,Basic Support,4,291.89,70.0,1167.56,280.0,887.56,2023-12
TRX-002864,2023-12-12,CUST-0076,Europe,Premium Maintenance,6,603.73,220.0,3622.38,1320.0,2302.38,2023-12
TRX-002893,2023-12-12,CUST-0173,Europe,Basic Support,4,300.94,70.0,1203.76,280.0,923.76,2023-12
TRX-002903,2023-12-12,CUST-0200,North America,Basic Support,3,273.34,70.0,820.02,210.0,610.02,2023-12
TRX-002939,2023-12-12,CUST-0343,Europe,Enterprise License,3,1240.96,350.0,3722.88,1050.0,2672.88,2023-12
TRX-002948,2023-12-12,CUST-0375,Asia-Pacific,Premium Maintenance,2,597.82,220.0,1195.64,440.0,755.6400000000001,2023-12
TRX-003027,2023-12-12,CUST-0622,Latin America,Basic Support,1,312.67,70.0,312.67,70.0,242.67000000000002,2023-12
TRX-002878,2023-12-13,CUST-0118,Latin America,Consulting Service,2,187.92,105.0,375.84,210.0,165.83999999999997,2023-12
TRX-002884,2023-12-13,CUST-0148,North America,Basic Support,3,312.68,70.0,938.04,210.0,728.04,2023-12
TRX-002900,2023-12-13,CUST-0186,Europe,Consulting Service,6,193.36,105.0,1160.16,630.0,530.1600000000001,2023-12
TRX-002919,2023-12-13,CUST-0246,North America,Enterprise License,1,1155.53,350.0,1155.53,350.0,805.53,2023-12
TRX-003033,2023-12-13,CUST-0660,Europe,Enterprise License,1,1143.67,350.0,1143.67,350.0,793.6700000000001,2023-12
TRX-003046,2023-12-13,CUST-0703,Latin America,Premium Maintenance,5,657.49,220.0,3287.45,1100.0,2187.45,2023-12
TRX-002846,2023-12-14,CUST-0019,Latin America,Premium Maintenance,7,669.18,220.0,4684.259999999999,1540.0,3144.2599999999993,2023-12
TRX-002870,2023-12-14,CUST-0094,North America,Basic Support,4,313.04,70.0,1252.16,280.0,972.1600000000001,2023-12
TRX-002896,2023-12-14,CUST-0176,Europe,Enterprise License,1,1211.29,350.0,1211.29,350.0,861.29,2023-12
TRX-002935,2023-12-14,CUST-0316,Europe,Premium Maintenance,5,626.07,220.0,3130.3500000000004,1100.0,2030.3500000000004,2023-12
TRX-002985,2023-12-14,CUST-0497,Asia-Pacific,Premium Maintenance,7,634.96,220.0,4444.72,1540.0,2904.7200000000003,2023-12
TRX-002993,2023-12-14,CUST-0508,North America,Premium Maintenance,6,611.68,220.0,3670.08,1320.0,2350.08,2023-12
TRX-002849,2023-12-15,CUST-0028,Unknown,Consulting Service,7,163.69,105.0,1145.83,735.0,410.8299999999999,2023-12
TRX-002850,2023-12-15,CUST-0036,Europe,Consulting Service,4,186.85,105.0,747.4,420.0,327.4,2023-12
TRX-002897,2023-12-15,CUST-0179,Latin America,Basic Support,6,284.42,70.0,1706.52,420.0,1286.52,2023-12
TRX-002909,2023-12-15,CUST-0215,Asia-Pacific,Basic Support,4,292.89,70.0,1171.56,280.0,891.56,2023-12
TRX-002951,2023-12-15,CUST-0387,North America,Enterprise License,2,1190.26,350.0,2380.52,700.0,1680.52,2023-12
TRX-002954,2023-12-15,CUST-0390,Europe,Consulting Service,7,176.3,105.0,1234.1000000000001,735.0,499.10000000000014,2023-12
TRX-002961,2023-12-15,CUST-0414,North America,Basic Support,1,320.16,70.0,320.16,70.0,250.16000000000003,2023-12
TRX-002975,2023-12-15,CUST-0471,North America,Premium Maintenance,6,649.52,220.0,3897.12,1320.0,2577.12,2023-12
TRX-002997,2023-12-15,CUST-0521,Latin America,Basic Support,1,306.8,70.0,306.8,70.0,236.8,2023-12
TRX-003028,2023-12-15,CUST-0630,Latin America,Consulting Service,1,173.11,105.0,173.11,105.0,68.11000000000001,2023-12
TRX-003036,2023-12-15,CUST-0664,Europe,Enterprise License,1,1202.91,350.0,1202.91,350.0,852.9100000000001,2023-12
TRX-003073,2023-12-15,CUST-0780,Asia-Pacific,Consulting Service,7,187.39,105.0,1311.73,735.0,576.73,2023-12
TRX-003076,2023-12-15,CUST-0781,North America,Premium Maintenance,4,622.93,220.0,2491.72,880.0,1611.7199999999998,2023-12
TRX-002852,2023-12-16,CUST-0038,North America,Basic Support,5,288.14,70.0,1440.6999999999998,350.0,1090.6999999999998,2023-12
TRX-002889,2023-12-16,CUST-0167,Asia-Pacific,Premium Maintenance,5,618.18,220.0,3090.8999999999996,1100.0,1990.8999999999996,2023-12
TRX-002913,2023-12-16,CUST-0230,Europe,Consulting Service,5,180.71,105.0,903.5500000000001,525.0,378.55000000000007,2023-12
TRX-002918,2023-12-16,CUST-0243,Asia-Pacific,Enterprise License,3,1094.55,350.0,3283.6499999999996,1050.0,2233.6499999999996,2023-12
TRX-002936,2023-12-16,CUST-0316,Europe,Premium Maintenance,4,674.03,220.0,2696.12,880.0,1816.12,2023-12
TRX-002960,2023-12-16,CUST-0405,North America,Enterprise License,2,1156.36,350.0,2312.72,700.0,1612.7199999999998,2023-12
TRX-003002,2023-12-16,CUST-0540,Europe,Premium Maintenance,7,615.46,220.0,4308.22,1540.0,2768.2200000000003,2023-12
TRX-003038,2023-12-16,CUST-0667,Latin America,Enterprise License,5,1201.73,350.0,6008.65,1750.0,4258.65,2023-12
TRX-003059,2023-12-16,CUST-0754,North America,Enterprise License,2,1291.18,350.0,2582.36,700.0,1882.3600000000001,2023-12
TRX-002860,2023-12-17,CUST-0069,Latin America,Consulting Service,3,168.7,105.0,506.09999999999997,315.0,191.09999999999997,2023-12
TRX-002863,2023-12-17,CUST-0074,Latin America,Enterprise License,5,1218.8,350.0,6094.0,1750.0,4344.0,2023-12
TRX-002876,2023-12-17,CUST-0115,Europe,Enterprise License,7,1117.13,350.0,7819.910000000001,2450.0,5369.910000000001,2023-12
TRX-002899,2023-12-17,CUST-0184,North America,Premium Maintenance,6,692.21,220.0,4153.26,1320.0,2833.26,2023-12
TRX-002944,2023-12-17,CUST-0359,Europe,Consulting Service,6,174.48,105.0,1046.8799999999999,630.0,416.8799999999999,2023-12
TRX-002957,2023-12-17,CUST-0397,North America,Basic Support,3,279.95,70.0,839.8499999999999,210.0,629.8499999999999,2023-12
TRX-003047,2023-12-17,CUST-0703,Latin America,Consulting Service,3,170.5,105.0,511.5,315.0,196.5,2023-12
TRX-003064,2023-12-17,CUST-0760,Latin America,Consulting Service,5,194.17,105.0,970.8499999999999,525.0,445.8499999999999,2023-12
TRX-002848,2023-12-18,CUST-0024,Asia-Pacific,Basic Support,2,284.56,70.0,569.12,140.0,429.12,2023-12
TRX-002885,2023-12-18,CUST-0153,North America,Basic Support,7,312.44,70.0,2187.08,490.0,1697.08,2023-12
TRX-002891,2023-12-18,CUST-0173,Europe,Enterprise License,1,1217.09,350.0,1217.09,350.0,867.0899999999999,2023-12
TRX-002927,2023-12-18,CUST-0295,Asia-Pacific,Enterprise License,7,1145.77,350.0,8020.389999999999,2450.0,5570.389999999999,2023-12
TRX-002988,2023-12-18,CUST-0503,Latin America,Consulting Service,1,172.08,105.0,172.08,105.0,67.08000000000001,2023-12
TRX-002991,2023-12-18,CUST-0505,North America,Premium Maintenance,5,701.96,220.0,3509.8,1100.0,2409.8,2023-12
TRX-003012,2023-12-18,CUST-0584,Europe,Consulting Service,5,183.83,105.0,919.1500000000001,525.0,394.1500000000001,2023-12
TRX-003057,2023-12-18,CUST-0741,North America,Enterprise License,2,1178.86,350.0,2357.72,700.0,1657.7199999999998,2023-12
TRX-003077,2023-12-18,CUST-0781,North America,Premium Maintenance,5,625.17,220.0,3125.85,1100.0,2025.85,2023-12
TRX-002851,2023-12-19,CUST-0038,North America,Basic Support,7,297.25,70.0,2080.75,490.0,1590.75,2023-12
TRX-002924,2023-12-19,CUST-0269,Latin America,Enterprise License,3,1291.23,350.0,3873.69,1050.0,2823.69,2023-12
TRX-002942,2023-12-19,CUST-0356,Asia-Pacific,Enterprise License,4,1260.52,350.0,5042.08,1400.0,3642.08,2023-12
TRX-002972,2023-12-19,CUST-0454,Latin America,Consulting Service,5,178.74,105.0,893.7,525.0,368.70000000000005,2023-12
TRX-002996,2023-12-19,CUST-0519,Latin America,Premium Maintenance,2,605.46,220.0,1210.92,440.0,770.9200000000001,2023-12
TRX-003001,2023-12-19,CUST-0532,Latin America,Enterprise License,3,1276.14,350.0,3828.42,1050.0,2778.42,2023-12
TRX-003017,2023-12-19,CUST-0607,Europe,Basic Support,2,293.3,70.0,586.6,140.0,446.6,2023-12
TRX-003023,2023-12-19,CUST-0619,Europe,Consulting Service,3,165.77,105.0,497.31000000000006,315.0,182.31000000000006,2023-12
TRX-003052,2023-12-19,CUST-0725,North America,Premium Maintenance,1,624.8,220.0,624.8,220.0,404.79999999999995,2023-12
TRX-002855,2023-12-20,CUST-0053,North America,Consulting Service,1,190.33,105.0,190.33,105.0,85.33000000000001,2023-12
TRX-002856,2023-12-20,CUST-0060,North America,Consulting Service,2,192.21,105.0,384.42,210.0,174.42000000000002,2023-12
TRX-002886,2023-12-20,CUST-0156,North America,Premium Maintenance,5,674.52,220.0,3372.6,1100.0,2272.6,2023-12
TRX-002901,2023-12-20,CUST-0189,Latin America,Premium Maintenance,2,677.65,220.0,1355.3,440.0,915.3,2023-12
TRX-002916,2023-12-20,CUST-0240,Latin America,Basic Support,3,294.25,70.0,882.75,210.0,672.75,2023-12
TRX-002974,2023-12-20,CUST-0465,Asia-Pacific,Premium Maintenance,1,649.1,220.0,649.1,220.0,429.1,2023-12
TRX-002986,2023-12-20,CUST-0499,Latin America,Basic Support,5,318.22,70.0,1591.1000000000001,350.0,1241.1000000000001,2023-12
TRX-002995,2023-12-20,CUST-0519,Latin America,Enterprise License,1,1124.45,350.0,1124.45,350.0,774.45,2023-12
TRX-003016,2023-12-20,CUST-0593,Asia-Pacific,Consulting Service,2,176.61,105.0,353.22,210.0,143.22000000000003,2023-12
TRX-003048,2023-12-20,CUST-0705,Latin America,Basic Support,3,314.78,70.0,944.3399999999999,210.0,734.3399999999999,2023-12
TRX-002920,2023-12-21,CUST-0258,Asia-Pacific,Enterprise License,1,1107.73,350.0,1107.73,350.0,757.73,2023-12
TRX-002950,2023-12-21,CUST-0385,Asia-Pacific,Premium Maintenance,1,632.25,220.0,632.25,220.0,412.25,2023-12
TRX-002970,2023-12-21,CUST-0447,Latin America,Consulting Service,3,177.99,105.0,533.97,315.0,218.97000000000003,2023-12
TRX-002973,2023-12-21,CUST-0455,Asia-Pacific,Consulting Service,6,168.94,105.0,1013.64,630.0,383.64,2023-12
TRX-002992,2023-12-21,CUST-0507,Latin America,Consulting Service,2,168.29,105.0,336.58,210.0,126.57999999999998,2023-12
TRX-002994,2023-12-21,CUST-0513,Asia-Pacific,Premium Maintenance,7,689.57,220.0,4826.990000000001,1540.0,3286.9900000000007,2023-12
TRX-003022,2023-12-21,CUST-0618,Europe,Enterprise License,1,1096.22,350.0,1096.22,350.0,746.22,2023-12
